,Fund,Study Area Code,Company Name,Carrier,Latitude,Longitude,Deployment Address,Deployment City,Deployment State,Deployment ZIP Code,SAC Primary State,Deployment Date,Filing Year,Census Block,Locations Deployed,Download/Upload Speed Tier,Technology,Other Technology,Latency,Overlapping Locations,FIPSCODE,geometry
2187,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.976005,-83.854575,36355 S WHITNEY BAY RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001124,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.854575 45.976005)
2188,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.767163,-85.003488,30763 W W WILD CAT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001023,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.003488 46.767163)
2189,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.720341,-85.016534,14751 N N BEAR RD,PARADISE,MI,49768,MI,09/07/2021,2021,260339707001017,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.01653399999999 46.720341)
2190,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.429391,-84.95595,28725 W W MAPLE LN,ECKERMAN,MI,49728,MI,12/28/2014,2016,260339707001252,1,100 Mbps/25 Mbps,,,,False,06070,POINT (-84.95595 46.429391)
2191,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.921093,-83.534983,39936 E BASS COVE RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002130,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.534983 45.921093)
2192,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.359646,-84.968555,70 FEET EAST OF 10075 S SALT PT RD IBO RD,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339706003185,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.96855499999999 46.359646)
2193,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.375909,-84.529562,7964 STATE HWY 28,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706002100,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.529562 46.375909)
2194,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.344561,-84.980333,150 FEET WEST OF 29519 STATE HWY 28,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002071,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.980333 46.344561)
2195,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.365944,-85.033129,9737 STATE HWY 123 S M 123,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002004,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-85.033129 46.365944)
2196,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.357503,-84.796708,21105 W STATE HWY 28,BRIMLEY,MI,49715,MI,03/01/2018,2018,260339708002027,1,100 Mbps/25 Mbps,,,,False,77540,POINT (-84.796708 46.357503)
2197,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.379856,-84.530019,8697 S OJALA RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706002089,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.530019 46.379856)
2199,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.348079,-85.030364,10861 STATE HWY 123 DEERFOOT RD,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002048,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-85.03036400000001 46.348079)
2200,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.017698,-83.85065,33780 S DIX POINT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001027,1,4 Mbps/1 Mbps,,,,False,23080,POINT (-83.85065 46.017698)
2201,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.606235,-85.04008,32368 W STATION SOUTH RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001289,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.04008 46.606235)
2202,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.573399,-85.033942,50 FEET EAST OF 4658 STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001030,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.033942 46.573399)
2203,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.422513,-85.046389,32063 WEST JOHNSON LAKE,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001199,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.046389 46.422513)
2204,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.971154,-83.846906,36998 S WHITNEY BAY RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001153,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.846906 45.971154)
2205,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.453212,-84.738489,3575 RANGER RD USFS 3154,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706003125,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.738489 46.453212)
2206,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.990518,-83.825008,25864 E CHANNEL RD,DRUMMOND ISLAND,MI,49726,MI,11/30/2022,2022,260339711001130,1,25 Mbps/3 Mbps,DSL,,,False,23080,POINT (-83.825008 45.990518)
2207,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.46491,-85.097054,2820 WHITE FISH RD STATE HWY 123,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001172,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.097054 46.46491)
2208,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.923738,-83.517514,40570 E BASS COVE RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002130,1,4 Mbps/1 Mbps,,,,False,23080,POINT (-83.51751400000001 45.923738)
2209,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.958146,-83.633897,35260 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002097,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.633897 45.958146)
2210,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.365478,-85.033873,9933 S SHELDON RD,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002150,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-85.033873 46.365478)
2211,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.346903,-84.971351,29108 STATE HWY 28,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002048,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.971351 46.346903)
2212,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.972066,-83.657418,36820 S MEADE ISLAND RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002100,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.65741800000001 45.972066)
2213,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.684835,-85.821476,28900 WEST SUPERIOR DUNES RD,NEWBERRY,MI,49868,MI,10/01/2006,2016,260959602001005,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.821476 46.684835)
2215,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.017193,-83.690976,33494 S MAXTON RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002075,1,4 Mbps/1 Mbps,,,,False,23080,POINT (-83.69097600000001 46.017193)
2217,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.418718,-85.052686,33046 WEST JOHNSON LAKE,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001226,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-85.05268599999999 46.418718)
2218,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.327957,-85.130051,ADJACENT TO 36689 W SCENIC LN,ECKERMAN,MI,49728,MI,10/01/2006,2016,260339707002052,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.13005099999999 46.327957)
2219,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.037496,-83.705829,31553 E TOURIST RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002030,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.70582899999999 46.037496)
2220,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.162144,-85.235759,W7539 CHURCH ST,NAUBINWAY,MI,49762,MI,12/31/2012,2016,260979502002101,1,10 Mbps/1 Mbps,,,,False,37660,POINT (-85.235759 46.162144)
2221,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.043414,-83.668011,33452 E ALDA DR,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002163,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.66801100000001 46.043414)
2222,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.555887,-85.071038,33803 TAHQUA TRL SNUG HARBOR RD,PARADISE,MI,49768,MI,12/10/2018,2018,260339707001138,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.071038 46.555887)
2223,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.375929,-84.512276,220 FEET WEST OF 7074 STATE HWY 28,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706002100,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.512276 46.375929)
2224,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.446551,-84.738897,4073 RANGER RD USFS 3154,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706003125,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.73889699999999 46.446551)
2225,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.702081,-85.03417,32123 W W VERMILLION RD W PAL RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001062,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.03417 46.702081)
2226,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.343841,-84.971166,29113 STATE HWY 28,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002071,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.971166 46.343841)
2227,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.975308,-83.662467,33788 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002100,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.66246700000001 45.975308)
2230,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.556018,-85.070458,33785 TAHQUA TRL SNUG HARBOR RD,PARADISE,MI,49768,MI,12/10/2018,2018,260339707001138,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.070458 46.556018)
2231,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.752934,-84.979579,ADJACENT TO 16950 N N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001296,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-84.979579 46.752934)
2232,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.497477,-85.606369,20411 CO RD 415 MCMILLAN AVE,NEWBERRY,MI,49868,MI,10/01/2018,2018,260959602001470,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.606369 46.497477)
2233,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.028558,-85.69034,W16264 SIMMONS WOOD RD,GOULD CITY,MI,49838,MI,08/31/2020,2020,260979503002157,1,25 Mbps/3 Mbps,,,,False,57640,POINT (-85.69034000000001 46.028558)
2234,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.682846,-85.030599,100 FEET NORTH OF 12158 N N SUPERIOR DR,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001008,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.030599 46.682846)
2235,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.330329,-84.517728,900 FEET EAST OF 7565 LOCKHART RD W 12 MILE RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339708001090,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.51772800000001 46.330329)
2236,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.968707,-83.641089,34677 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002077,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.64108899999999 45.968707)
2237,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.751659,-84.981193,16894 N N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001004,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-84.981193 46.751659)
2238,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.979812,-83.855778,36271 S WHITNEY BAY RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001124,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.855778 45.979812)
2239,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.983368,-83.683514,32728 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002100,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.683514 45.983368)
2240,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.932991,-83.631879,39807 S MCKENZIE POINT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002097,1,4 Mbps/1 Mbps,,,,False,23080,POINT (-83.631879 45.932991)
2241,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.011594,-83.831308,34014 S STURGEON BAY RD,DRUMMOND ISLAND,MI,49726,MI,10/15/2017,2017,260339711001027,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.83130800000001 46.011594)
2242,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.420179,-85.008131,5880S S EAST SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001234,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.00813100000001 46.420179)
2243,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.345748,-84.969437,11042 S STRONGS RD,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002070,3,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.969437 46.345748)
2244,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.020397,-83.828998,33385 S SIMS POINT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001027,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.828998 46.020397)
2245,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.380629,-84.719677,8551 S USFS 3153 OLD BRIMLEY GRADE RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706003249,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.719677 46.380629)
2246,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.426942,-85.022937,33044 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.022937 46.426942)
2247,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.161913,-85.219584,W7253 W HIAWATHA TRL,NAUBINWAY,MI,49762,MI,12/31/2012,2016,260979502002107,1,10 Mbps/1 Mbps,,,,False,37660,POINT (-85.219584 46.161913)
2248,ACAM,310685,"TELEPHONE AND DATA SYSTEMS, INC.",CHATHAM TEL CO - MI,45.762583,-84.365386,1254 E HURON DR,POINTE AUX PINS,MI,49775,MI,12/18/2021,2021,260979505001024,1,4 Mbps/1 Mbps,,,,False,09500,POINT (-84.365386 45.762583)
2249,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.752813,-84.979226,ADJACENT TO 16950 N N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001296,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-84.979226 46.752813)
2251,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.67443,-85.618473,29625 CO 407 DEER PARK RD,NEWBERRY,MI,49868,MI,03/01/2011,2016,260959602001031,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.61847299999999 46.67443)
2253,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.005885,-83.735881,30108 E JAMES BAILEY DR,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002088,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.73588100000001 46.005885)
2254,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.957795,-83.628588,35568 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002097,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.62858799999999 45.957795)
2255,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.442527,-85.083808,4288 WHITE FISH RD S M 123 STATE HWY 123,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001172,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.083808 46.442527)
2256,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.686329,-85.030287,12392 N N SUPERIOR DR,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001008,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.030287 46.686329)
2257,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.969536,-83.636713,35028 E RUHAMAKI RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002077,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.636713 45.969536)
2258,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.426703,-85.043392,32501 WEST JOHNSON LAKE,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001194,1,4 Mbps/1 Mbps,,,,False,86700,POINT (-85.043392 46.426703)
2259,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.353288,-84.530986,8005 10 1_2 MILE RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339708001069,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.530986 46.353288)
2260,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.468595,-84.866431,24220 W LAKESHORE DR,BRIMLEY,MI,49715,MI,12/28/2014,2016,260339706003147,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.86643100000001 46.468595)
2262,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.462559,-84.738235,17962 ABBEY LANE USFS 3151,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706003128,1,4 Mbps/1 Mbps,,,,False,06070,POINT (-84.738235 46.462559)
2263,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.038243,-83.715168,31147 E TOURIST RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002025,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.71516800000001 46.038243)
2264,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.350259,-85.15575,10758 S SPRUCE ST,HULBERT,MI,49748,MI,10/01/2006,2016,260339707002035,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.15575 46.350259)
2265,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.42252,-85.025623,30178 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.025623 46.42252)
2266,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.964494,-83.636952,37346 S LAAKSO DR,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002097,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.63695199999999 45.964494)
2267,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.422221,-85.009024,33764 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.009024 46.422221)
2269,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.426333,-85.019905,33198 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.01990499999999 46.426333)
2270,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.162779,-85.1966,W6814 W HIAWATHA TRL,NAUBINWAY,MI,49762,MI,12/31/2012,2016,260979502002104,1,4 Mbps/1 Mbps,,,,False,37660,POINT (-85.1966 46.162779)
2271,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.508642,-85.091224,152 STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001181,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.091224 46.508642)
2272,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.466649,-84.874957,24546 W LAKESHORE DR,BRIMLEY,MI,49715,MI,12/28/2014,2016,260339706003008,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.87495699999999 46.466649)
2273,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.60619,-85.040871,32418 W STATION SOUTH RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001289,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.040871 46.60619)
2274,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.404035,-84.498062,7007 S FORREST SIDE RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706002081,1,100 Mbps/25 Mbps,,,,False,77540,POINT (-84.498062 46.404035)
2275,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.683736,-85.036918,32306 W ST MICHAELS PL,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001037,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.036918 46.683736)
2276,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.333262,-85.150902,1000 FEET NORTH OF 37863 STATE HWY 28,HULBERT,MI,49748,MI,10/01/2006,2016,260339707002035,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.150902 46.333262)
2277,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.393757,-84.499499,7476 S FORREST SIDE RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706002082,1,100 Mbps/25 Mbps,,,,False,77540,POINT (-84.499499 46.393757)
2278,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.423349,-84.9597,28219 W W MAPLE LN,ECKERMAN,MI,49728,MI,12/28/2014,2016,260339707001243,1,100 Mbps/25 Mbps,,,,False,06070,POINT (-84.9597 46.423349)
2279,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.159239,-85.306581,W8908 W HIAWATHA TRL,NAUBINWAY,MI,49762,MI,12/31/2012,2016,260979502002078,1,4 Mbps/1 Mbps,,,,False,39760,POINT (-85.30658099999999 46.159239)
2280,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.975922,-83.852995,36719 S ELLIS RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001124,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.85299500000001 45.975922)
2281,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.921799,-83.520723,40404 E BASS COVE RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002130,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.520723 45.921799)
2282,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.612051,-85.038919,7321 STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001289,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.03891900000001 46.612051)
2283,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.767915,-85.008092,30960 W W WILD CAT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001001,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.008092 46.767915)
2284,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.351453,-85.149133,37696 S BUCKSAW ALY,HULBERT,MI,49748,MI,10/01/2006,2016,260339707002042,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.14913300000001 46.351453)
2285,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.006142,-83.866456,34512 S BLACK ROCK POINT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001111,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.866456 46.006142)
2286,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.382039,-84.717702,8474 USFS 3153 OLD BRIMLEY GRADE RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706003248,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.717702 46.382039)
2287,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.424429,-85.02759,60 FEET EAST OF 32318 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.02759 46.424429)
2288,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.642755,-85.033841,9412 N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001035,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.033841 46.642755)
2289,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.345849,-84.968863,28981 STATE HWY 28,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339708002046,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.968863 46.345849)
2290,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.641409,-85.035247,9339 N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001033,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.035247 46.641409)
